user_id,lesson_id,activity_type,activity_timestamp
392,565,complete,2026-02-27 00:00:00
680,337,complete,2026-01-25 00:00:00
532,4,complete,2026-01-11 00:00:00
855,688,complete,2026-02-09 00:00:00
916,516,view,2026-01-07 00:00:00
891,178,complete,2026-01-08 00:00:00
1710,382,view,2026-02-27 00:00:00
1522,237,view,2026-01-25 00:00:00
485,661,complete,2026-02-18 00:00:00
321,230,view,2026-01-31 00:00:00
381,426,complete,2026-02-03 00:00:00
1455,581,complete,2026-02-07 00:00:00
681,480,view,2026-02-20 00:00:00
1518,78,complete,2026-03-02 00:00:00
231,207,complete,2026-02-21 00:00:00
986,431,complete,2026-02-10 00:00:00
723,270,complete,2026-01-20 00:00:00
1683,640,view,2026-01-25 00:00:00
1467,26,complete,2026-01-23 00:00:00
236,530,complete,2026-01-05 00:00:00
638,529,view,2026-01-08 00:00:00
1043,198,view,2026-01-05 00:00:00
547,628,view,2026-02-04 00:00:00
1255,357,view,2026-01-09 00:00:00
1064,581,complete,2026-02-16 00:00:00
299,675,view,2026-02-19 00:00:00
52,8,complete,2026-03-02 00:00:00
551,505,complete,2026-01-17 00:00:00
203,160,complete,2026-01-24 00:00:00
1122,362,complete,2026-02-17 00:00:00
1672,108,view,2026-01-12 00:00:00
1323,183,view,2026-01-05 00:00:00
1521,664,view,2026-01-16 00:00:00
370,613,complete,2026-02-01 00:00:00
602,571,complete,2026-02-07 00:00:00
1463,60,complete,2026-01-02 00:00:00
153,466,view,2026-01-06 00:00:00
1602,638,complete,2026-02-03 00:00:00
881,380,complete,2026-01-13 00:00:00
849,460,view,2026-01-05 00:00:00
683,163,view,2026-01-04 00:00:00
967,127,view,2026-02-07 00:00:00
1148,89,view,2026-02-13 00:00:00
140,539,complete,2026-02-18 00:00:00
1222,116,complete,2026-02-06 00:00:00
1149,349,complete,2026-01-31 00:00:00
1581,193,complete,2026-01-28 00:00:00
385,561,view,2026-02-20 00:00:00
617,592,complete,2026-02-04 00:00:00
1690,267,complete,2026-02-23 00:00:00
1307,542,view,2026-01-24 00:00:00
1677,615,complete,2026-02-09 00:00:00
1208,366,complete,2026-02-23 00:00:00
207,587,view,2026-01-16 00:00:00
1329,54,complete,2026-01-22 00:00:00
314,413,complete,2026-01-05 00:00:00
1576,536,view,2026-02-10 00:00:00
1679,419,complete,2026-01-16 00:00:00
388,681,view,2026-02-11 00:00:00
76,490,complete,2026-01-10 00:00:00
429,284,view,2026-03-01 00:00:00
1440,464,view,2026-02-15 00:00:00
1570,74,view,2026-01-29 00:00:00
701,211,view,2026-02-17 00:00:00
1035,172,complete,2026-01-01 00:00:00
916,388,complete,2026-02-25 00:00:00
466,332,view,2026-01-05 00:00:00
1216,598,complete,2026-01-31 00:00:00
837,557,complete,2026-01-31 00:00:00
1729,420,view,2026-01-23 00:00:00
1674,310,complete,2026-02-19 00:00:00
993,479,view,2026-01-17 00:00:00
790,235,complete,2026-01-27 00:00:00
494,35,complete,2026-02-07 00:00:00
466,555,view,2026-03-02 00:00:00
1165,61,complete,2026-02-26 00:00:00
165,372,view,2026-02-12 00:00:00
233,467,view,2026-01-05 00:00:00
1373,235,complete,2026-02-24 00:00:00
476,278,complete,2026-02-23 00:00:00
301,259,view,2026-01-20 00:00:00
128,396,view,2026-02-17 00:00:00
716,352,complete,2026-01-04 00:00:00
911,520,view,2026-02-15 00:00:00
518,473,view,2026-02-06 00:00:00
338,94,complete,2026-02-09 00:00:00
1156,246,complete,2026-02-15 00:00:00
660,64,view,2026-01-16 00:00:00
700,598,complete,2026-01-26 00:00:00
195,50,view,2026-02-04 00:00:00
376,99,complete,2026-01-21 00:00:00
535,659,complete,2026-01-22 00:00:00
957,46,view,2026-01-13 00:00:00
1265,493,view,2026-02-10 00:00:00
831,506,complete,2026-02-08 00:00:00
464,161,complete,2026-01-17 00:00:00
651,138,complete,2026-01-29 00:00:00
950,578,view,2026-01-08 00:00:00
833,683,view,2026-02-19 00:00:00
956,488,complete,2026-02-16 00:00:00
647,308,complete,2026-01-16 00:00:00
742,27,view,2026-02-08 00:00:00
28,129,view,2026-01-23 00:00:00
1357,301,complete,2026-02-17 00:00:00
972,421,view,2026-02-01 00:00:00
987,341,complete,2026-01-03 00:00:00
384,130,complete,2026-02-05 00:00:00
1134,595,view,2026-01-19 00:00:00
1097,428,view,2026-01-16 00:00:00
1086,258,view,2026-01-12 00:00:00
1758,619,complete,2026-01-15 00:00:00
1057,358,view,2026-01-31 00:00:00
1150,252,complete,2026-02-25 00:00:00
207,426,view,2026-01-24 00:00:00
1042,362,view,2026-01-29 00:00:00
1178,548,complete,2026-01-30 00:00:00
259,665,view,2026-02-16 00:00:00
1080,569,view,2026-01-31 00:00:00
1521,130,complete,2026-01-23 00:00:00
1396,230,complete,2026-02-24 00:00:00
407,74,view,2026-02-16 00:00:00
1660,191,view,2026-01-20 00:00:00
1129,265,complete,2026-01-10 00:00:00
837,451,view,2026-01-10 00:00:00
1106,297,view,2026-02-10 00:00:00
321,647,complete,2026-02-28 00:00:00
1387,158,view,2026-01-08 00:00:00
488,402,view,2026-01-10 00:00:00
1571,504,complete,2026-02-02 00:00:00
273,682,view,2026-02-03 00:00:00
1318,672,view,2026-02-01 00:00:00
1649,539,view,2026-02-22 00:00:00
1102,47,view,2026-01-22 00:00:00
778,378,complete,2026-01-03 00:00:00
483,644,complete,2026-01-02 00:00:00
1570,566,complete,2026-01-17 00:00:00
1447,552,complete,2026-01-21 00:00:00
366,151,view,2026-01-14 00:00:00
152,647,view,2026-02-07 00:00:00
276,498,view,2026-02-16 00:00:00
521,40,complete,2026-01-24 00:00:00
1138,188,complete,2026-01-01 00:00:00
351,542,complete,2026-01-03 00:00:00
58,473,view,2026-01-04 00:00:00
532,94,view,2026-01-02 00:00:00
1333,486,view,2026-02-12 00:00:00
1378,240,complete,2026-01-04 00:00:00
1503,284,view,2026-02-13 00:00:00
113,90,view,2026-02-09 00:00:00
1001,441,view,2026-02-09 00:00:00
683,167,view,2026-01-23 00:00:00
1137,188,view,2026-01-20 00:00:00
1564,223,complete,2026-02-23 00:00:00
320,666,complete,2026-02-07 00:00:00
825,204,view,2026-02-04 00:00:00
1518,556,view,2026-02-11 00:00:00
931,593,complete,2026-01-23 00:00:00
535,211,complete,2026-01-22 00:00:00
1521,666,complete,2026-02-27 00:00:00
1714,21,view,2026-01-20 00:00:00
1687,269,complete,2026-01-12 00:00:00
785,167,complete,2026-02-27 00:00:00
1435,512,view,2026-01-12 00:00:00
1675,102,complete,2026-01-29 00:00:00
501,425,view,2026-02-08 00:00:00
1219,100,view,2026-02-20 00:00:00
1318,556,complete,2026-02-02 00:00:00
666,86,view,2026-02-18 00:00:00
1657,606,view,2026-02-21 00:00:00
404,370,view,2026-02-14 00:00:00
849,39,complete,2026-01-06 00:00:00
973,487,complete,2026-01-30 00:00:00
1624,305,complete,2026-02-27 00:00:00
1159,2,view,2026-01-19 00:00:00
517,620,view,2026-01-06 00:00:00
966,688,complete,2026-01-07 00:00:00
280,269,view,2026-02-26 00:00:00
1030,686,view,2026-01-22 00:00:00
746,98,complete,2026-01-19 00:00:00
1121,284,view,2026-01-02 00:00:00
541,208,complete,2026-02-04 00:00:00
446,48,complete,2026-01-29 00:00:00
241,487,complete,2026-01-15 00:00:00
1713,566,view,2026-01-09 00:00:00
588,485,view,2026-01-25 00:00:00
709,160,view,2026-02-20 00:00:00
1061,30,view,2026-01-02 00:00:00
980,285,complete,2026-01-29 00:00:00
1636,602,complete,2026-01-04 00:00:00
503,31,complete,2026-02-28 00:00:00
864,335,view,2026-02-08 00:00:00
1619,246,complete,2026-02-12 00:00:00
957,605,view,2026-01-02 00:00:00
179,474,complete,2026-02-22 00:00:00
1005,129,complete,2026-02-09 00:00:00
474,373,view,2026-02-01 00:00:00
155,453,view,2026-01-07 00:00:00
653,680,view,2026-02-11 00:00:00
694,294,complete,2026-01-22 00:00:00
1366,292,view,2026-02-06 00:00:00
431,131,view,2026-03-02 00:00:00
1356,665,view,2026-02-12 00:00:00
123,7,complete,2026-02-25 00:00:00
1697,653,complete,2026-02-06 00:00:00
891,75,complete,2026-02-12 00:00:00
528,22,view,2026-02-27 00:00:00
867,119,view,2026-01-12 00:00:00
961,486,view,2026-02-06 00:00:00
1072,85,view,2026-01-17 00:00:00
360,660,view,2026-01-30 00:00:00
1778,686,complete,2026-01-30 00:00:00
900,515,view,2026-02-23 00:00:00
931,347,view,2026-01-13 00:00:00
1617,146,complete,2026-02-03 00:00:00
1623,533,view,2026-02-25 00:00:00
240,251,view,2026-02-18 00:00:00
1093,617,view,2026-02-24 00:00:00
1311,556,view,2026-01-20 00:00:00
1436,351,complete,2026-02-18 00:00:00
968,644,complete,2026-01-22 00:00:00
1653,267,view,2026-01-08 00:00:00
776,55,view,2026-01-03 00:00:00
288,589,complete,2026-02-17 00:00:00
216,416,complete,2026-03-01 00:00:00
1795,338,view,2026-02-06 00:00:00
956,10,complete,2026-01-19 00:00:00
634,448,view,2026-01-25 00:00:00
651,42,complete,2026-02-12 00:00:00
83,413,complete,2026-01-15 00:00:00
581,290,complete,2026-01-20 00:00:00
1259,630,view,2026-01-11 00:00:00
283,46,complete,2026-02-23 00:00:00
217,306,complete,2026-03-01 00:00:00
1763,437,complete,2026-01-18 00:00:00
267,370,view,2026-02-22 00:00:00
1637,108,view,2026-01-01 00:00:00
125,243,complete,2026-01-13 00:00:00
1320,153,complete,2026-02-08 00:00:00
1328,685,view,2026-01-10 00:00:00
53,288,view,2026-03-01 00:00:00
888,602,complete,2026-02-01 00:00:00
554,122,complete,2026-02-21 00:00:00
957,136,view,2026-01-03 00:00:00
576,542,complete,2026-02-16 00:00:00
1291,188,complete,2026-02-17 00:00:00
948,646,complete,2026-02-12 00:00:00
1310,175,view,2026-01-16 00:00:00
185,115,view,2026-01-15 00:00:00
187,255,complete,2026-02-01 00:00:00
468,566,view,2026-02-03 00:00:00
611,155,complete,2026-02-12 00:00:00
887,247,complete,2026-01-28 00:00:00
1609,259,view,2026-01-09 00:00:00
208,593,view,2026-01-16 00:00:00
683,90,complete,2026-03-01 00:00:00
1666,4,complete,2026-02-08 00:00:00
661,258,view,2026-01-06 00:00:00
265,450,complete,2026-02-22 00:00:00
588,321,complete,2026-01-27 00:00:00
1318,324,view,2026-01-10 00:00:00
1037,182,view,2026-02-09 00:00:00
172,131,complete,2026-02-25 00:00:00
1584,473,complete,2026-01-26 00:00:00
292,643,complete,2026-01-06 00:00:00
1504,377,complete,2026-02-02 00:00:00
49,676,view,2026-01-16 00:00:00
836,608,view,2026-01-03 00:00:00
1487,33,view,2026-02-21 00:00:00
1443,606,complete,2026-01-20 00:00:00
1317,37,complete,2026-02-01 00:00:00
1686,196,complete,2026-02-06 00:00:00
261,92,complete,2026-02-14 00:00:00
1386,462,complete,2026-02-17 00:00:00
1743,399,view,2026-01-06 00:00:00
1439,492,view,2026-01-14 00:00:00
421,337,view,2026-01-12 00:00:00
69,50,view,2026-02-13 00:00:00
236,591,complete,2026-01-15 00:00:00
1622,1,view,2026-01-23 00:00:00
1372,492,view,2026-01-26 00:00:00
1397,512,complete,2026-01-10 00:00:00
1008,193,view,2026-01-27 00:00:00
1009,294,view,2026-01-26 00:00:00
1293,537,view,2026-01-05 00:00:00
1745,510,view,2026-01-15 00:00:00
336,493,complete,2026-01-11 00:00:00
1362,428,complete,2026-02-16 00:00:00
69,31,complete,2026-02-15 00:00:00
96,6,complete,2026-02-10 00:00:00
995,443,complete,2026-02-07 00:00:00
1515,266,view,2026-03-02 00:00:00
569,314,complete,2026-01-16 00:00:00
232,354,complete,2026-02-11 00:00:00
1277,595,view,2026-01-22 00:00:00
1336,60,view,2026-01-17 00:00:00
55,165,view,2026-01-16 00:00:00
118,545,view,2026-01-02 00:00:00
926,132,view,2026-01-27 00:00:00
304,477,view,2026-02-12 00:00:00
1525,431,view,2026-01-11 00:00:00
848,603,view,2026-01-04 00:00:00
1461,416,view,2026-02-01 00:00:00
1351,30,complete,2026-01-13 00:00:00
1056,179,view,2026-01-30 00:00:00
1733,338,view,2026-02-10 00:00:00
61,298,complete,2026-01-17 00:00:00
57,105,view,2026-02-18 00:00:00
577,317,view,2026-02-08 00:00:00
902,227,view,2026-01-14 00:00:00
1653,356,complete,2026-01-14 00:00:00
291,283,complete,2026-01-25 00:00:00
314,529,view,2026-01-11 00:00:00
978,399,view,2026-02-18 00:00:00
1678,495,view,2026-02-25 00:00:00
1689,311,complete,2026-01-11 00:00:00
1009,240,complete,2026-02-15 00:00:00
1706,298,view,2026-02-21 00:00:00
1270,297,complete,2026-01-06 00:00:00
571,377,complete,2026-02-06 00:00:00
1181,96,view,2026-02-21 00:00:00
262,623,complete,2026-02-05 00:00:00
1296,598,view,2026-02-22 00:00:00
899,451,complete,2026-02-03 00:00:00
260,48,complete,2026-02-02 00:00:00
591,588,view,2026-01-20 00:00:00
683,542,complete,2026-02-10 00:00:00
950,491,complete,2026-01-26 00:00:00
424,601,complete,2026-02-18 00:00:00
591,533,complete,2026-01-14 00:00:00
106,481,view,2026-02-08 00:00:00
1500,421,complete,2026-02-27 00:00:00
179,626,complete,2026-01-15 00:00:00
284,265,view,2026-01-10 00:00:00
1282,351,complete,2026-01-05 00:00:00
206,450,complete,2026-02-24 00:00:00
339,351,view,2026-01-30 00:00:00
1553,445,complete,2026-01-23 00:00:00
1301,143,complete,2026-01-22 00:00:00
714,632,complete,2026-01-15 00:00:00
777,574,view,2026-02-14 00:00:00
1752,272,complete,2026-01-09 00:00:00
752,20,view,2026-01-09 00:00:00
53,357,complete,2026-03-01 00:00:00
367,499,complete,2026-02-24 00:00:00
355,1,view,2026-02-24 00:00:00
1559,148,complete,2026-01-15 00:00:00
1385,126,view,2026-02-16 00:00:00
56,42,view,2026-02-05 00:00:00
896,619,complete,2026-02-11 00:00:00
257,358,complete,2026-01-16 00:00:00
783,265,view,2026-02-28 00:00:00
71,35,complete,2026-02-09 00:00:00
1076,411,complete,2026-02-23 00:00:00
431,126,view,2026-02-02 00:00:00
1383,536,complete,2026-02-27 00:00:00
351,335,view,2026-01-16 00:00:00
614,451,view,2026-01-28 00:00:00
46,619,view,2026-02-28 00:00:00
794,117,complete,2026-01-16 00:00:00
1662,177,view,2026-02-22 00:00:00
883,326,complete,2026-02-08 00:00:00
1218,685,complete,2026-01-06 00:00:00
309,397,view,2026-02-04 00:00:00
1565,54,complete,2026-02-13 00:00:00
280,667,complete,2026-01-08 00:00:00
398,290,view,2026-01-11 00:00:00
716,328,view,2026-01-13 00:00:00
1574,94,view,2026-02-27 00:00:00
912,38,view,2026-02-21 00:00:00
872,401,complete,2026-01-27 00:00:00
1236,171,view,2026-01-24 00:00:00
97,461,complete,2026-01-28 00:00:00
1166,11,complete,2026-02-28 00:00:00
891,332,view,2026-02-01 00:00:00
1385,576,view,2026-03-01 00:00:00
65,590,complete,2026-02-03 00:00:00
1589,42,view,2026-01-25 00:00:00
176,163,complete,2026-02-28 00:00:00
631,364,complete,2026-01-27 00:00:00
687,403,complete,2026-01-02 00:00:00
1506,202,complete,2026-02-23 00:00:00
271,228,view,2026-01-23 00:00:00
637,244,complete,2026-01-14 00:00:00
1623,395,view,2026-01-30 00:00:00
1202,312,view,2026-01-17 00:00:00
737,408,complete,2026-02-05 00:00:00
1636,159,complete,2026-01-08 00:00:00
1581,205,view,2026-02-11 00:00:00
630,16,view,2026-01-04 00:00:00
1127,262,complete,2026-01-31 00:00:00
314,400,view,2026-02-20 00:00:00
585,561,complete,2026-01-21 00:00:00
573,42,complete,2026-01-07 00:00:00
1424,129,view,2026-02-19 00:00:00
481,565,view,2026-02-23 00:00:00
407,397,complete,2026-03-02 00:00:00
1101,88,complete,2026-01-24 00:00:00
929,427,view,2026-01-05 00:00:00
1026,240,view,2026-02-09 00:00:00
1506,147,view,2026-01-21 00:00:00
1011,519,complete,2026-02-17 00:00:00
1333,683,complete,2026-02-18 00:00:00
77,160,complete,2026-02-24 00:00:00
1445,284,complete,2026-02-15 00:00:00
1237,573,view,2026-02-23 00:00:00
446,538,view,2026-01-12 00:00:00
195,646,view,2026-02-15 00:00:00
1697,394,complete,2026-01-24 00:00:00
1409,257,complete,2026-02-10 00:00:00
1595,168,complete,2026-02-27 00:00:00
721,674,view,2026-01-16 00:00:00
1594,351,view,2026-01-26 00:00:00
923,412,view,2026-01-18 00:00:00
1441,356,complete,2026-02-15 00:00:00
998,45,view,2026-01-18 00:00:00
1509,254,view,2026-02-15 00:00:00
1137,578,view,2026-01-09 00:00:00
1751,512,view,2026-01-17 00:00:00
1720,169,view,2026-01-02 00:00:00
1423,355,view,2026-02-01 00:00:00
1199,39,complete,2026-02-12 00:00:00
1183,570,complete,2026-02-02 00:00:00
1135,454,view,2026-02-17 00:00:00
156,576,complete,2026-02-03 00:00:00
1299,608,complete,2026-02-21 00:00:00
514,241,view,2026-01-31 00:00:00
1596,331,complete,2026-02-10 00:00:00
189,175,view,2026-01-29 00:00:00
1198,496,view,2026-01-02 00:00:00
1668,138,complete,2026-03-02 00:00:00
888,95,complete,2026-01-07 00:00:00
138,476,view,2026-02-14 00:00:00
1149,680,view,2026-02-09 00:00:00
1667,586,complete,2026-02-20 00:00:00
1324,102,view,2026-01-02 00:00:00
1684,361,complete,2026-02-24 00:00:00
806,167,complete,2026-02-25 00:00:00
1598,363,view,2026-02-12 00:00:00
1158,558,view,2026-03-02 00:00:00
412,361,complete,2026-02-21 00:00:00
1300,646,complete,2026-03-02 00:00:00
128,655,view,2026-01-12 00:00:00
696,536,complete,2026-01-17 00:00:00
119,242,complete,2026-02-12 00:00:00
243,345,complete,2026-01-18 00:00:00
1561,582,complete,2026-01-08 00:00:00
1487,161,view,2026-01-19 00:00:00
761,248,view,2026-02-16 00:00:00
378,7,view,2026-02-18 00:00:00
563,138,view,2026-02-02 00:00:00
48,221,view,2026-01-03 00:00:00
999,622,view,2026-02-21 00:00:00
1533,299,view,2026-02-11 00:00:00
842,465,view,2026-01-04 00:00:00
300,223,view,2026-01-26 00:00:00
1604,663,complete,2026-02-21 00:00:00
1412,547,complete,2026-01-02 00:00:00
1424,192,view,2026-01-31 00:00:00
376,445,view,2026-02-04 00:00:00
1631,464,complete,2026-01-14 00:00:00
563,285,complete,2026-02-07 00:00:00
797,441,view,2026-02-08 00:00:00
1431,514,view,2026-01-15 00:00:00
1734,350,complete,2026-01-24 00:00:00
605,366,view,2026-02-24 00:00:00
341,207,complete,2026-02-01 00:00:00
341,214,complete,2026-01-24 00:00:00
952,202,complete,2026-02-18 00:00:00
96,266,view,2026-01-19 00:00:00
1711,580,complete,2026-02-10 00:00:00
316,520,complete,2026-02-10 00:00:00
1123,66,view,2026-01-30 00:00:00
1024,364,complete,2026-01-23 00:00:00
946,680,complete,2026-02-25 00:00:00
1594,387,view,2026-03-01 00:00:00
219,560,view,2026-02-12 00:00:00
1470,48,complete,2026-01-07 00:00:00
100,377,complete,2026-02-15 00:00:00
1050,49,complete,2026-01-17 00:00:00
1564,110,complete,2026-01-05 00:00:00
1293,130,complete,2026-02-05 00:00:00
90,46,complete,2026-02-20 00:00:00
1091,104,complete,2026-02-23 00:00:00
445,28,view,2026-02-03 00:00:00
1511,437,view,2026-02-27 00:00:00
719,173,view,2026-01-08 00:00:00
261,667,complete,2026-02-20 00:00:00
628,585,view,2026-01-02 00:00:00
1250,565,complete,2026-01-25 00:00:00
241,199,view,2026-01-16 00:00:00
1350,38,view,2026-02-05 00:00:00
948,268,view,2026-02-17 00:00:00
90,666,complete,2026-02-06 00:00:00
154,179,complete,2026-01-05 00:00:00
1060,55,complete,2026-01-15 00:00:00
11,309,view,2026-02-20 00:00:00
410,459,view,2026-01-12 00:00:00
400,500,view,2026-01-11 00:00:00
499,537,view,2026-01-08 00:00:00
573,503,complete,2026-02-11 00:00:00
170,379,complete,2026-02-10 00:00:00
680,42,complete,2026-02-11 00:00:00
41,345,complete,2026-02-09 00:00:00
1647,144,view,2026-01-17 00:00:00
369,126,view,2026-01-16 00:00:00
393,299,view,2026-01-27 00:00:00
1260,652,view,2026-02-25 00:00:00
390,586,view,2026-02-07 00:00:00
703,157,complete,2026-03-02 00:00:00
2,597,view,2026-02-05 00:00:00
227,293,complete,2026-02-10 00:00:00
1147,88,view,2026-01-28 00:00:00
670,565,view,2026-01-03 00:00:00
744,22,view,2026-01-05 00:00:00
855,600,complete,2026-01-26 00:00:00
1388,490,view,2026-01-01 00:00:00
177,546,view,2026-01-05 00:00:00
986,24,complete,2026-01-20 00:00:00
799,658,complete,2026-01-07 00:00:00
1154,357,view,2026-01-11 00:00:00
94,262,complete,2026-01-12 00:00:00
357,15,view,2026-02-19 00:00:00
1166,217,view,2026-02-27 00:00:00
1391,204,complete,2026-02-02 00:00:00
185,196,complete,2026-02-14 00:00:00
908,218,view,2026-01-29 00:00:00
159,452,view,2026-01-26 00:00:00
1141,399,complete,2026-01-20 00:00:00
259,539,view,2026-02-26 00:00:00
439,448,complete,2026-01-18 00:00:00
253,375,complete,2026-01-23 00:00:00
631,87,view,2026-01-29 00:00:00
557,387,complete,2026-02-15 00:00:00
803,200,complete,2026-01-09 00:00:00
1171,658,complete,2026-01-30 00:00:00
538,381,view,2026-01-01 00:00:00
1361,210,view,2026-02-15 00:00:00
87,579,view,2026-01-15 00:00:00
908,187,view,2026-02-02 00:00:00
1472,467,view,2026-01-21 00:00:00
492,587,view,2026-02-12 00:00:00
1309,671,view,2026-01-21 00:00:00
1360,269,complete,2026-02-22 00:00:00
256,662,complete,2026-02-16 00:00:00
1703,248,view,2026-01-28 00:00:00
104,26,complete,2026-02-21 00:00:00
284,552,view,2026-02-26 00:00:00
101,281,complete,2026-02-15 00:00:00
1432,325,complete,2026-01-05 00:00:00
1444,163,view,2026-02-12 00:00:00
468,161,view,2026-02-27 00:00:00
1727,123,view,2026-01-10 00:00:00
1066,355,complete,2026-02-07 00:00:00
1627,613,complete,2026-01-15 00:00:00
731,292,complete,2026-01-07 00:00:00
146,563,complete,2026-01-22 00:00:00
870,656,complete,2026-02-18 00:00:00
1785,155,complete,2026-02-27 00:00:00
1015,662,complete,2026-02-25 00:00:00
647,258,view,2026-01-26 00:00:00
621,386,complete,2026-01-17 00:00:00
1116,515,complete,2026-01-04 00:00:00
631,112,complete,2026-02-05 00:00:00
1348,401,complete,2026-01-30 00:00:00
78,60,view,2026-01-10 00:00:00
1069,493,complete,2026-02-18 00:00:00
1777,499,view,2026-01-24 00:00:00
551,374,complete,2026-01-03 00:00:00
736,503,view,2026-01-26 00:00:00
502,268,complete,2026-01-27 00:00:00
1038,370,view,2026-02-06 00:00:00
1423,400,view,2026-01-14 00:00:00
1668,15,complete,2026-02-09 00:00:00
1425,88,complete,2026-01-03 00:00:00
446,588,complete,2026-02-25 00:00:00
818,329,view,2026-02-10 00:00:00
907,20,complete,2026-02-17 00:00:00
1343,670,view,2026-01-03 00:00:00
931,680,view,2026-01-23 00:00:00
1656,593,complete,2026-01-03 00:00:00
941,319,complete,2026-02-24 00:00:00
940,119,complete,2026-02-05 00:00:00
899,72,complete,2026-02-12 00:00:00
1743,488,complete,2026-01-01 00:00:00
1387,241,complete,2026-02-21 00:00:00
383,279,complete,2026-03-02 00:00:00
580,85,view,2026-02-09 00:00:00
332,388,complete,2026-01-15 00:00:00
59,562,complete,2026-01-13 00:00:00
471,66,view,2026-01-20 00:00:00
654,150,complete,2026-02-24 00:00:00
1214,230,complete,2026-01-29 00:00:00
294,563,complete,2026-02-18 00:00:00
378,153,view,2026-01-12 00:00:00
845,153,view,2026-01-28 00:00:00
754,56,complete,2026-02-02 00:00:00
1230,675,view,2026-01-11 00:00:00
1150,592,view,2026-02-22 00:00:00
633,323,complete,2026-01-28 00:00:00
681,193,view,2026-02-09 00:00:00
1695,446,complete,2026-01-16 00:00:00
495,355,complete,2026-02-17 00:00:00
800,472,complete,2026-01-20 00:00:00
590,39,complete,2026-02-19 00:00:00
802,526,complete,2026-02-24 00:00:00
453,412,complete,2026-01-15 00:00:00
1249,487,view,2026-02-24 00:00:00
1380,570,view,2026-01-19 00:00:00
9,646,view,2026-01-31 00:00:00
1262,158,view,2026-02-11 00:00:00
932,185,complete,2026-03-02 00:00:00
416,254,view,2026-01-20 00:00:00
1597,491,complete,2026-02-23 00:00:00
1013,638,complete,2026-02-17 00:00:00
751,419,complete,2026-02-27 00:00:00
1210,233,complete,2026-02-27 00:00:00
1335,676,view,2026-02-03 00:00:00
1443,75,view,2026-02-08 00:00:00
212,275,complete,2026-02-14 00:00:00
64,159,complete,2026-01-04 00:00:00
1482,234,view,2026-01-01 00:00:00
258,7,complete,2026-01-14 00:00:00
565,96,complete,2026-01-20 00:00:00
513,524,view,2026-02-22 00:00:00
165,402,complete,2026-01-23 00:00:00
1060,566,complete,2026-01-02 00:00:00
1799,129,complete,2026-02-24 00:00:00
301,678,complete,2026-01-12 00:00:00
397,604,complete,2026-01-21 00:00:00
1327,606,complete,2026-02-20 00:00:00
1472,184,view,2026-02-05 00:00:00
505,111,view,2026-02-08 00:00:00
806,611,complete,2026-01-10 00:00:00
1284,418,complete,2026-01-12 00:00:00
1159,254,view,2026-01-31 00:00:00
442,131,complete,2026-01-02 00:00:00
838,298,complete,2026-02-17 00:00:00
1220,73,complete,2026-02-18 00:00:00
1031,475,complete,2026-02-13 00:00:00
54,640,view,2026-01-15 00:00:00
1105,24,complete,2026-01-11 00:00:00
1760,129,complete,2026-01-23 00:00:00
163,655,complete,2026-01-09 00:00:00
105,615,complete,2026-01-09 00:00:00
1270,294,view,2026-03-01 00:00:00
1464,46,view,2026-01-06 00:00:00
1446,285,view,2026-02-02 00:00:00
881,475,view,2026-01-24 00:00:00
512,248,complete,2026-02-18 00:00:00
307,560,view,2026-02-17 00:00:00
1721,262,complete,2026-02-13 00:00:00
33,279,view,2026-01-01 00:00:00
1604,634,view,2026-02-13 00:00:00
576,282,complete,2026-02-21 00:00:00
1357,49,complete,2026-01-13 00:00:00
337,202,view,2026-01-31 00:00:00
74,363,complete,2026-01-22 00:00:00
1066,339,view,2026-02-28 00:00:00
1039,227,complete,2026-01-02 00:00:00
1258,171,view,2026-01-11 00:00:00
846,58,view,2026-01-12 00:00:00
490,252,complete,2026-02-11 00:00:00
239,510,view,2026-01-16 00:00:00
1455,323,view,2026-02-15 00:00:00
1499,66,view,2026-02-23 00:00:00
1771,559,view,2026-01-29 00:00:00
77,379,view,2026-01-25 00:00:00
38,566,view,2026-02-05 00:00:00
150,455,view,2026-01-17 00:00:00
1048,103,complete,2026-02-24 00:00:00
828,597,complete,2026-02-05 00:00:00
530,292,complete,2026-02-02 00:00:00
1068,27,complete,2026-01-25 00:00:00
920,148,view,2026-01-10 00:00:00
257,668,view,2026-02-12 00:00:00
1456,95,view,2026-01-09 00:00:00
82,663,view,2026-02-11 00:00:00
1371,481,view,2026-02-04 00:00:00
1326,686,view,2026-02-15 00:00:00
264,585,complete,2026-01-15 00:00:00
1349,322,view,2026-02-26 00:00:00
426,611,complete,2026-01-21 00:00:00
269,132,view,2026-01-11 00:00:00
467,622,view,2026-02-26 00:00:00
68,72,view,2026-01-07 00:00:00
521,80,complete,2026-01-19 00:00:00
1256,40,complete,2026-01-30 00:00:00
1271,609,complete,2026-02-11 00:00:00
1196,350,view,2026-02-13 00:00:00
994,351,complete,2026-02-09 00:00:00
191,418,view,2026-01-21 00:00:00
1701,411,view,2026-01-05 00:00:00
1743,298,view,2026-02-11 00:00:00
962,661,view,2026-02-03 00:00:00
181,356,view,2026-01-03 00:00:00
321,287,view,2026-02-03 00:00:00
264,54,complete,2026-01-01 00:00:00
1304,358,complete,2026-01-22 00:00:00
1207,482,complete,2026-01-13 00:00:00
519,132,view,2026-01-07 00:00:00
879,447,view,2026-02-20 00:00:00
